Date,Rate,Previous,Lag1Order2,Direction
2016-03-21 06:00,0.0020899999999999253,2.86950000,-0.012090000000000156,1
2016-03-21 07:00,0.0034800000000001496,2.871590000,0.010580000000000034,1
2016-03-21 08:00,-0.008610000000000007,2.875070000,-0.00790000000000024,0
2016-03-21 09:00,0.0019700000000000273,2.866460000,0.0029700000000003612,1
2016-03-21 10:00,-0.005930000000000213,2.868430000,0.0018499999999996852,0
2016-03-21 11:00,-0.0029599999999998516,2.86250000,0.00411000000000028,0
2016-03-21 12:00,-0.0011100000000001664,2.859540000,-0.0018899999999999473,0
2016-03-21 13:00,0.0030000000000001137,2.858430000,-0.0025100000000004563,1
2016-03-21 14:00,0.0011100000000001664,2.861430000,0.00034000000000045105,1
2016-03-21 15:00,-0.00140000000000029,2.862540000,0.00041000000000002146,0
2016-03-21 16:01,-0.0010599999999998388,2.861140000,0.0004999999999997229,0
2016-03-21 17:00,-0.0006499999999998174,2.860080000,0.0019399999999998307,0
2016-03-21 18:00,-0.0001500000000000945,2.859430000,0.0008900000000005015,0
2016-03-21 19:00,0.0017899999999997362,2.859280000,-0.0027800000000004488,1
2016-03-21 20:00,0.0026800000000002377,2.861070000,0.001100000000000545,1
2016-03-21 21:00,-0.00010000000000021103,2.863750000,-0.001520000000000632,0
2016-03-21 22:00,0.001000000000000334,2.863650000,2.0000000000575113e-05,1
2016-03-21 23:00,-0.000520000000000298,2.864650000,0.0005499999999996064,0
2016-03-22 00:00,-0.0004999999999997229,2.864130000,-0.0037199999999999456,0
2016-03-22 01:00,4.999999999988347e-05,2.863630000,0.00378999999999996,1
2016-03-22 02:00,-0.003670000000000062,2.863680000,0.01354000000000033,0
2016-03-22 03:00,0.00011999999999989797,2.860010000,-0.010270000000000223,1
2016-03-22 04:00,0.013660000000000228,2.860130000,-0.005920000000000147,1
2016-03-22 05:00,0.003390000000000004,2.873790000,0.003270000000000106,1
2016-03-22 06:00,-0.0025300000000001432,2.877180000,-0.0028399999999999537,0
2016-03-22 07:00,0.0007399999999999629,2.874650000,0.0034000000000000696,1
2016-03-22 08:00,-0.0020999999999999908,2.875390000,-0.0048400000000001775,0
2016-03-22 09:00,0.0013000000000000789,2.873290000,-0.0011899999999998023,1
2016-03-22 10:00,-0.0035400000000000986,2.874590000,0.007540000000000102,0
2016-03-22 11:00,-0.004729999999999901,2.871050000,-0.0030400000000003757,0
2016-03-22 12:00,0.0028100000000002012,2.866320000,-0.002249999999999641,1
2016-03-22 13:00,-0.0002300000000001745,2.869130000,0.0029599999999994075,0
2016-03-22 14:00,-0.0024799999999998157,2.86890000,-0.0011999999999994237,0
2016-03-22 15:00,0.00047999999999959186,2.866420000,-0.00032999999999994145,1
2016-03-22 16:00,-0.0007199999999998319,2.86690000,0.0005899999999994243,0
2016-03-22 17:00,-0.0010499999999997733,2.866180000,0.0030400000000003757,0
2016-03-22 18:00,-0.000460000000000349,2.865130000,-0.0023699999999999832,0
2016-03-22 19:00,0.0025800000000000267,2.864670000,0.0014400000000001079,1
2016-03-22 20:00,0.00021000000000004349,2.867250000,-0.0013900000000002244,1
2016-03-22 21:00,0.0016500000000001513,2.867460000,0.0010200000000000209,1
2016-03-22 22:00,0.00025999999999992696,2.869110000,-0.0003799999999998249,1
2016-03-22 23:00,0.0012799999999999478,2.869370000,0.0002199999999996649,1
2016-03-23 00:00,0.0009000000000001229,2.870650000,0.000760000000000538,1
2016-03-23 01:00,0.0011199999999997878,2.871550000,-0.002680000000000682,1
2016-03-23 02:00,0.0018800000000003259,2.872670000,-0.002409999999999357,1
2016-03-23 03:00,-0.000800000000000356,2.874550000,0.003269999999999662,0
2016-03-23 04:00,-0.003209999999999713,2.873750000,0.0019200000000001438,0
2016-03-23 05:00,5.999999999994898e-05,2.870540000,-0.0027800000000000047,1
2016-03-23 06:00,0.001980000000000093,2.87060000,-0.0013100000000001444,1
2016-03-23 07:00,-0.0007999999999999119,2.872580000,0.005039999999999711,0
2016-03-23 08:00,-0.0021100000000000563,2.871780000,0.001120000000000676,0
2016-03-23 09:00,0.002929999999999655,2.869670000,-0.006660000000000554,1
2016-03-23 10:00,0.004050000000000331,2.87260000,0.004930000000000323,1
2016-03-23 11:00,-0.0026100000000002233,2.876650000,-0.0013800000000001589,0
2016-03-23 12:00,0.0023200000000000998,2.874040000,-0.0030600000000000627,1
2016-03-23 13:00,0.0009399999999999409,2.876360000,0.00543000000000049,1
2016-03-23 14:00,-0.002120000000000122,2.87730000,-0.0025100000000004563,0
2016-03-23 15:00,0.003310000000000368,2.875180000,-0.006000000000000227,1
2016-03-23 16:01,0.0007999999999999119,2.878490000,0.008110000000000284,1
2016-03-23 17:00,-0.0052000000000003155,2.879290000,-0.003109999999999946,0
2016-03-23 18:00,0.002909999999999968,2.874090000,0.00025000000000030553,1
2016-03-23 19:00,-0.00019999999999997797,2.8770000,0.0012499999999997513,0
2016-03-23 20:00,5.000000000032756e-05,2.87680000,0.0013199999999997658,1
2016-03-23 21:00,0.0013000000000000789,2.876850000,-0.002609999999999779,1
2016-03-23 22:00,0.0026199999999998447,2.878150000,-0.00026999999999999247,1
2016-03-23 23:00,1.0000000000065512e-05,2.880770000,0.0039199999999999235,1
2016-03-24 00:00,-0.00025999999999992696,2.880780000,-0.0047600000000000975,0
2016-03-24 01:00,0.0036599999999999966,2.880520000,0.0015700000000000713,1
2016-03-24 02:00,-0.001100000000000101,2.884180000,-0.0023699999999999832,0
2016-03-24 03:00,0.00046999999999997044,2.883080000,-0.000780000000000225,1
2016-03-24 04:00,-0.0019000000000000128,2.883550000,0.0086700000000004,0
2016-03-24 05:00,-0.0026800000000002377,2.881650000,-0.007950000000000124,0
2016-03-24 06:00,0.005990000000000162,2.878970000,0.0021599999999999397,1
2016-03-24 07:00,-0.0019599999999999618,2.884960000,-0.005850000000000133,0
2016-03-24 08:00,0.00019999999999997797,2.8830000,0.006810000000000205,1
2016-03-24 09:00,-0.005650000000000155,2.88320000,-0.00019999999999997797,0
2016-03-24 10:00,0.0011600000000000499,2.877550000,-0.002689999999999859,1
2016-03-24 11:00,0.0009600000000000719,2.878710000,0.0039399999999996105,1
2016-03-24 12:00,-0.0017299999999997873,2.879670000,-0.003229999999999844,0
2016-03-24 13:00,0.0022099999999998232,2.877940000,-0.0009500000000000064,1
2016-03-24 14:00,-0.0010200000000000209,2.880150000,-0.003569999999999851,0
2016-03-24 15:00,-0.0019700000000000273,2.879130000,0.004999999999999893,0
2016-03-24 16:00,-0.005539999999999878,2.877160000,0.0049600000000000755,0
2016-03-24 17:00,-0.0005399999999999849,2.871620000,-0.00287000000000015,0
2016-03-24 18:00,0.0044200000000000905,2.871080000,0.0007500000000000284,1
2016-03-24 19:00,0.0015499999999999403,2.87550000,-0.0032200000000002227,1
2016-03-24 20:00,0.0022999999999999687,2.877050000,0.0033400000000005647,1
2016-03-24 21:01,-0.000920000000000254,2.879350000,-0.004500000000000615,0
2016-03-24 22:01,0.002420000000000311,2.878430000,0.0038400000000002876,1
2016-03-24 23:00,-0.002080000000000304,2.880850000,-0.0024399999999999977,0
2016-03-25 00:02,0.0017599999999999838,2.878770000,-0.0005199999999998539,1
2016-03-25 01:02,-0.0006800000000000139,2.880530000,0.0022500000000000853,0
2016-03-25 02:00,-0.0011999999999998678,2.879850000,-0.0035000000000002807,0
2016-03-25 03:00,0.0010500000000002174,2.878650000,0.0015499999999999403,1
2016-03-25 04:00,-0.0024500000000000632,2.87970000,-0.003749999999999698,0
2016-03-25 05:01,-0.0009000000000001229,2.877250000,0.003849999999999465,0
2016-03-25 06:00,-0.004649999999999821,2.876350000,0.003650000000000375,0
2016-03-25 07:00,-0.000800000000000356,2.87170000,-0.003049999999999997,0
2016-03-25 08:00,0.002850000000000019,2.87090000,9.000000000014552e-05,1
2016-03-25 09:00,-0.00019999999999997797,2.873750000,0.0015899999999997583,0
2016-03-25 10:00,-0.00010999999999983245,2.873550000,-0.0020199999999999108,0
2016-03-25 11:00,0.0014799999999999258,2.873440000,0.0005500000000000504,1
2016-03-25 12:00,-0.0005399999999999849,2.874920000,-1.0000000000065512e-05,0
2016-03-25 13:00,1.0000000000065512e-05,2.874380000,1.0000000000065512e-05,1
2016-03-25 14:00,0.0,2.874390000,-0.0013000000000000789,0
